date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:10:55	564615/564615	---M--	200	added ('OK')	application/pdf	etag:%2289d87-574f41915271a%22	http://www.timoradventures.com.au/wp-content/uploads/2011/11/Timor-Adventures-Rote-Island-Escape.pdf	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/uploads/2011/11/Timor-Adventures-Rote-Island-Escape.pdf	(from http://www.timoradventures.com.au/rote-island-escape/)
19:11:02	23463/23463	---MC-	200	added ('OK')	application/json	date:Sat,%2014%20Jan%202023%2011:10:56%20GMT	http://www.timoradventures.com.au/wp-json/wp/v2/pages/3387	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-json/wp/v2/pages/3387.json	(from http://www.timoradventures.com.au/taste-of-timor-booking-confirmation/)
19:11:03	2544/2544	---MC-	200	added ('OK')	application/json	date:Sat,%2014%20Jan%202023%2011:11:00%20GMT	http://www.timoradventures.com.au/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.timoradventures.com.au%2Ftaste-of-timor-booking-confirmation%2F	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-json/oembed/1.0/embedb4d7.json	(from http://www.timoradventures.com.au/taste-of-timor-booking-confirmation/)
19:11:05	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2014%20Jan%202023%2011:11:03%20GMT	http://www.timoradventures.com.au/?p=3387	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/indexfde6.html	(from http://www.timoradventures.com.au/taste-of-timor-booking-confirmation/)
19:11:05	2614/2614	---M-Z	200	added ('OK')	text/xml	date:Sat,%2014%20Jan%202023%2011:11:03%20GMT	http://www.timoradventures.com.au/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.timoradventures.com.au%2Ftaste-of-timor-booking-confirmation%2F&format=xml	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-json/oembed/1.0/embed15fe	(from http://www.timoradventures.com.au/taste-of-timor-booking-confirmation/)
19:11:08	12837/12837	---M--	200	added ('OK')	image/jpeg	etag:%223225-55d729493fa11%22	http://www.timoradventures.com.au/wp-content/uploads/2017/11/Taste-of-Timor-banner-1-300x105.jpg	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/uploads/2017/11/Taste-of-Timor-banner-1-300x105.jpg	(from http://www.timoradventures.com.au/taste-of-timor-booking-confirmation/)
19:11:13	2349/2349	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Jan%202023%2011:11:11%20GMT	https://www.tripadvisor.com.au/img/cdsi/img2/branding/150_logo-11900-2.png	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.tripadvisor.com.au/img/cdsi/img2/branding/150_logo-11900-2.png	(from http://www.timoradventures.com.au/taste-of-timor-booking-confirmation/)
19:11:21	19059/19059	---MC-	200	added ('OK')	application/json	date:Sat,%2014%20Jan%202023%2011:11:14%20GMT	http://www.timoradventures.com.au/wp-json/wp/v2/pages/3781	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-json/wp/v2/pages/3781.json	(from http://www.timoradventures.com.au/discoveryinn/)
19:11:24	2522/2522	---MC-	200	added ('OK')	application/json	date:Sat,%2014%20Jan%202023%2011:11:23%20GMT	http://www.timoradventures.com.au/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.timoradventures.com.au%2Fdiscoveryinn%2F	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-json/oembed/1.0/embed1fba.json	(from http://www.timoradventures.com.au/discoveryinn/)
19:11:26	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2014%20Jan%202023%2011:11:25%20GMT	http://www.timoradventures.com.au/?p=3781	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/index9a2e.html	(from http://www.timoradventures.com.au/discoveryinn/)
19:11:28	2592/2592	---M-Z	200	added ('OK')	text/xml	date:Sat,%2014%20Jan%202023%2011:11:27%20GMT	http://www.timoradventures.com.au/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.timoradventures.com.au%2Fdiscoveryinn%2F&format=xml	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-json/oembed/1.0/embede43c	(from http://www.timoradventures.com.au/discoveryinn/)
19:11:49	125505/125505	---M--	200	added ('OK')	image/jpeg	etag:%221ea41-56d42c510c903%22	http://www.timoradventures.com.au/wp-content/uploads/2018/05/Taste-of-Timor-Discovery-Inn-2018-TripAdvisor-Award-winner-2018.jpg	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/uploads/2018/05/Taste-of-Timor-Discovery-Inn-2018-TripAdvisor-Award-winner-2018.jpg	(from http://www.timoradventures.com.au/discoveryinn/)
19:11:57	36448/36448	---M--	200	added ('OK')	image/png	etag:%228e60-56d4b8131fa9b%22	http://www.timoradventures.com.au/wp-content/uploads/2018/05/Discovery-Inn-TripAdvisor-2018-certificate-of-excellence.png	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/uploads/2018/05/Discovery-Inn-TripAdvisor-2018-certificate-of-excellence.png	(from http://www.timoradventures.com.au/discoveryinn/)
19:11:58	349880/349880	---M--	200	added ('OK')	image/jpeg	etag:%22556b8-55d7294930400%22	http://www.timoradventures.com.au/wp-content/uploads/2017/11/Taste-of-Timor-banner-1.jpg	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/uploads/2017/11/Taste-of-Timor-banner-1.jpg	(from http://www.timoradventures.com.au/taste-of-timor-booking-confirmation/)
19:12:03	33292/33292	---M--	200	added ('OK')	image/jpeg	etag:%22820c-56a13a8dde5f3%22	http://www.timoradventures.com.au/wp-content/uploads/2018/04/Discovery-Inn-fine-dining-restaurant.jpg	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/uploads/2018/04/Discovery-Inn-fine-dining-restaurant.jpg	(from http://www.timoradventures.com.au/discoveryinn/)
19:12:05	30754/30754	---M--	200	added ('OK')	image/jpeg	etag:%227822-56a13aab71bfc%22	http://www.timoradventures.com.au/wp-content/uploads/2018/04/Discovery-Inn-staff-dedicated-and-friendly.jpg	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/uploads/2018/04/Discovery-Inn-staff-dedicated-and-friendly.jpg	(from http://www.timoradventures.com.au/discoveryinn/)
19:12:09	2532/2532	---MC-	200	added ('OK')	application/json	date:Sat,%2014%20Jan%202023%2011:12:08%20GMT	http://www.timoradventures.com.au/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.timoradventures.com.au%2Fhotelesplanada%2F	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-json/oembed/1.0/embeda865.json	(from http://www.timoradventures.com.au/hotelesplanada/)
19:12:10	17464/17464	---MC-	200	added ('OK')	application/json	date:Sat,%2014%20Jan%202023%2011:12:06%20GMT	http://www.timoradventures.com.au/wp-json/wp/v2/pages/3813	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-json/wp/v2/pages/3813.json	(from http://www.timoradventures.com.au/hotelesplanada/)
19:12:11	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2014%20Jan%202023%2011:12:10%20GMT	http://www.timoradventures.com.au/?p=3813	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/indexbd7a.html	(from http://www.timoradventures.com.au/hotelesplanada/)
19:12:13	2602/2602	---M-Z	200	added ('OK')	text/xml	date:Sat,%2014%20Jan%202023%2011:12:10%20GMT	http://www.timoradventures.com.au/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.timoradventures.com.au%2Fhotelesplanada%2F&format=xml	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-json/oembed/1.0/embed021c	(from http://www.timoradventures.com.au/hotelesplanada/)
19:12:20	38313/38313	---M--	200	added ('OK')	image/jpeg	etag:%2295a9-56a2e7ea9d89b%22	http://www.timoradventures.com.au/wp-content/uploads/2011/11/Taste-of-Timor-Hotel-Esplanada-rooms-and-pool.jpg	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/uploads/2011/11/Taste-of-Timor-Hotel-Esplanada-rooms-and-pool.jpg	(from http://www.timoradventures.com.au/hotelesplanada/)
19:12:26	32515/32515	---M--	200	added ('OK')	image/jpeg	etag:%227f03-56a2e8364196f%22	http://www.timoradventures.com.au/wp-content/uploads/2011/11/Taste-of-Timor-Hotel-Esplanada-restaurant.jpg	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/uploads/2011/11/Taste-of-Timor-Hotel-Esplanada-restaurant.jpg	(from http://www.timoradventures.com.au/hotelesplanada/)
19:12:32	128885/128885	---M--	200	added ('OK')	image/jpeg	etag:%221f775-56a2e77b26d18%22	http://www.timoradventures.com.au/wp-content/uploads/2011/11/Taste-of-Timor-with-the-Hotel-Esplanada.jpg	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/uploads/2011/11/Taste-of-Timor-with-the-Hotel-Esplanada.jpg	(from http://www.timoradventures.com.au/hotelesplanada/)
19:12:33	17381/17381	---MC-	200	added ('OK')	application/json	date:Sat,%2014%20Jan%202023%2011:12:28%20GMT	http://www.timoradventures.com.au/wp-json/wp/v2/pages/3804	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-json/wp/v2/pages/3804.json	(from http://www.timoradventures.com.au/timorplazahotel/)
19:12:37	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2014%20Jan%202023%2011:12:34%20GMT	http://www.timoradventures.com.au/?p=3804	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/indexc2f9.html	(from http://www.timoradventures.com.au/timorplazahotel/)
19:12:37	2540/2540	---MC-	200	added ('OK')	application/json	date:Sat,%2014%20Jan%202023%2011:12:33%20GMT	http://www.timoradventures.com.au/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.timoradventures.com.au%2Ftimorplazahotel%2F	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-json/oembed/1.0/embed3a09.json	(from http://www.timoradventures.com.au/timorplazahotel/)
19:12:39	2610/2610	---M-Z	200	added ('OK')	text/xml	date:Sat,%2014%20Jan%202023%2011:12:37%20GMT	http://www.timoradventures.com.au/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.timoradventures.com.au%2Ftimorplazahotel%2F&format=xml	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-json/oembed/1.0/embed7f89	(from http://www.timoradventures.com.au/timorplazahotel/)
19:12:45	24516/24516	---M--	200	added ('OK')	image/jpeg	etag:%225fc4-56a2792f01dab%22	http://www.timoradventures.com.au/wp-content/uploads/2011/11/Timor-Plaza-Hotel-Excellent-Service.jpg	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/uploads/2011/11/Timor-Plaza-Hotel-Excellent-Service.jpg	(from http://www.timoradventures.com.au/timorplazahotel/)
19:12:50	27413/27413	---M--	200	added ('OK')	image/jpeg	etag:%226b15-56a2798d37e8c%22	http://www.timoradventures.com.au/wp-content/uploads/2011/11/Timor-Plaza-Hotel-5th-floor-restaurant-1.jpg	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/uploads/2011/11/Timor-Plaza-Hotel-5th-floor-restaurant-1.jpg	(from http://www.timoradventures.com.au/timorplazahotel/)
19:12:59	19939/19939	---MC-	200	added ('OK')	application/json	date:Sat,%2014%20Jan%202023%2011:12:52%20GMT	http://www.timoradventures.com.au/wp-json/wp/v2/pages/3494	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-json/wp/v2/pages/3494.json	(from http://www.timoradventures.com.au/terms-and-conditions/)
19:12:59	128564/128564	---M--	200	added ('OK')	image/jpeg	etag:%221f634-56a278de84c3b%22	http://www.timoradventures.com.au/wp-content/uploads/2011/11/Taste-of-Timor-with-the-Timor-Plaza-Hotel.jpg	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/uploads/2011/11/Taste-of-Timor-with-the-Timor-Plaza-Hotel.jpg	(from http://www.timoradventures.com.au/timorplazahotel/)
19:13:01	2469/2469	---MC-	200	added ('OK')	application/json	date:Sat,%2014%20Jan%202023%2011:13:00%20GMT	http://www.timoradventures.com.au/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.timoradventures.com.au%2Fterms-and-conditions%2F	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-json/oembed/1.0/embedac7f.json	(from http://www.timoradventures.com.au/terms-and-conditions/)
19:13:01	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2014%20Jan%202023%2011:13:01%20GMT	http://www.timoradventures.com.au/?p=3494	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/index6a32.html	(from http://www.timoradventures.com.au/terms-and-conditions/)
19:13:03	2539/2539	---M-Z	200	added ('OK')	text/xml	date:Sat,%2014%20Jan%202023%2011:13:02%20GMT	http://www.timoradventures.com.au/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.timoradventures.com.au%2Fterms-and-conditions%2F&format=xml	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-json/oembed/1.0/embed7f7b	(from http://www.timoradventures.com.au/terms-and-conditions/)
19:13:05	1963/1963	---MC-	200	added ('OK')	application/json	date:Sat,%2014%20Jan%202023%2011:13:03%20GMT	http://www.timoradventures.com.au/wp-json/wp/v2/pages/1914	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-json/wp/v2/pages/1914.json	(from http://www.timoradventures.com.au/thanks-for-your-feedback/)
19:13:07	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2014%20Jan%202023%2011:13:05%20GMT	http://www.timoradventures.com.au/?p=1914	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/index5d04.html	(from http://www.timoradventures.com.au/thanks-for-your-feedback/)
19:13:07	2489/2489	---MC-	200	added ('OK')	application/json	date:Sat,%2014%20Jan%202023%2011:13:05%20GMT	http://www.timoradventures.com.au/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.timoradventures.com.au%2Fthanks-for-your-feedback%2F	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-json/oembed/1.0/embeda0ab.json	(from http://www.timoradventures.com.au/thanks-for-your-feedback/)
19:13:08	2559/2559	---M-Z	200	added ('OK')	text/xml	date:Sat,%2014%20Jan%202023%2011:13:08%20GMT	http://www.timoradventures.com.au/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.timoradventures.com.au%2Fthanks-for-your-feedback%2F&format=xml	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-json/oembed/1.0/embed661f	(from http://www.timoradventures.com.au/thanks-for-your-feedback/)
19:13:10	3627/3627	---MC-	200	added ('OK')	application/json	date:Sat,%2014%20Jan%202023%2011:13:09%20GMT	http://www.timoradventures.com.au/wp-json/wp/v2/pages/3748	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-json/wp/v2/pages/3748.json	(from http://www.timoradventures.com.au/thanks-for-your-interest/)
19:13:12	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2014%20Jan%202023%2011:13:10%20GMT	http://www.timoradventures.com.au/?p=3748	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/indexf8c3.html	(from http://www.timoradventures.com.au/thanks-for-your-interest/)
19:13:12	2489/2489	---MC-	200	added ('OK')	application/json	date:Sat,%2014%20Jan%202023%2011:13:10%20GMT	http://www.timoradventures.com.au/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.timoradventures.com.au%2Fthanks-for-your-interest%2F	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-json/oembed/1.0/embeda114.json	(from http://www.timoradventures.com.au/thanks-for-your-interest/)
19:13:14	2559/2559	---M-Z	200	added ('OK')	text/xml	date:Sat,%2014%20Jan%202023%2011:13:13%20GMT	http://www.timoradventures.com.au/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.timoradventures.com.au%2Fthanks-for-your-interest%2F&format=xml	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-json/oembed/1.0/embeddc8d	(from http://www.timoradventures.com.au/thanks-for-your-interest/)
19:13:18	2354/2354	---MC-	200	added ('OK')	application/json	date:Sat,%2014%20Jan%202023%2011:13:16%20GMT	http://www.timoradventures.com.au/wp-json/wp/v2/pages/7897	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-json/wp/v2/pages/7897.json	(from http://www.timoradventures.com.au/thanks-for-your-tour-payment/)
19:13:20	2509/2509	---MC-	200	added ('OK')	application/json	date:Sat,%2014%20Jan%202023%2011:13:18%20GMT	http://www.timoradventures.com.au/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.timoradventures.com.au%2Fthanks-for-your-tour-payment%2F	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-json/oembed/1.0/embedd3db.json	(from http://www.timoradventures.com.au/thanks-for-your-tour-payment/)
19:13:21	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2014%20Jan%202023%2011:13:21%20GMT	http://www.timoradventures.com.au/?p=7897	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/indexc2f6.html	(from http://www.timoradventures.com.au/thanks-for-your-tour-payment/)
19:13:23	2579/2579	---M-Z	200	added ('OK')	text/xml	date:Sat,%2014%20Jan%202023%2011:13:22%20GMT	http://www.timoradventures.com.au/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.timoradventures.com.au%2Fthanks-for-your-tour-payment%2F&format=xml	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-json/oembed/1.0/embed811f	(from http://www.timoradventures.com.au/thanks-for-your-tour-payment/)
19:13:25	1525/1525	---MC-	200	added ('OK')	application/json	date:Sat,%2014%20Jan%202023%2011:13:24%20GMT	http://www.timoradventures.com.au/wp-json/wp/v2/pages/4011	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-json/wp/v2/pages/4011.json	(from http://www.timoradventures.com.au/agent/)
19:13:29	2478/2478	---MC-	200	added ('OK')	application/json	date:Sat,%2014%20Jan%202023%2011:13:26%20GMT	http://www.timoradventures.com.au/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.timoradventures.com.au%2Fagent%2F	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-json/oembed/1.0/embede1ba.json	(from http://www.timoradventures.com.au/agent/)
19:13:30	119916/119916	---M--	200	added ('OK')	image/jpeg	etag:%221d46c-5694d21b6bcd7%22	http://www.timoradventures.com.au/wp-content/uploads/2018/04/Taste-of-Timor-long-weekend.jpg	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/uploads/2018/04/Taste-of-Timor-long-weekend.jpg	(from http://www.timoradventures.com.au/thanks-for-your-interest/)
19:13:33	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2014%20Jan%202023%2011:13:30%20GMT	http://www.timoradventures.com.au/?p=4011	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/indexf7b7.html	(from http://www.timoradventures.com.au/agent/)
19:13:36	2548/2548	---M-Z	200	added ('OK')	text/xml	date:Sat,%2014%20Jan%202023%2011:13:33%20GMT	http://www.timoradventures.com.au/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.timoradventures.com.au%2Fagent%2F&format=xml	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-json/oembed/1.0/embedf5a9	(from http://www.timoradventures.com.au/agent/)
19:13:43	3215/3215	---MC-	200	added ('OK')	application/json	date:Sat,%2014%20Jan%202023%2011:13:37%20GMT	http://www.timoradventures.com.au/wp-json/wp/v2/pages/1121	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-json/wp/v2/pages/1121.json	(from http://www.timoradventures.com.au/tour-bookings-and-payments/)
19:13:58	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2014%20Jan%202023%2011:13:49%20GMT	http://www.timoradventures.com.au/?p=1121	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/indexe7ac.html	(from http://www.timoradventures.com.au/tour-bookings-and-payments/)
19:14:04	2499/2499	---MC-	200	added ('OK')	application/json	date:Sat,%2014%20Jan%202023%2011:13:49%20GMT	http://www.timoradventures.com.au/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.timoradventures.com.au%2Ftour-bookings-and-payments%2F	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-json/oembed/1.0/embed1bfd.json	(from http://www.timoradventures.com.au/tour-bookings-and-payments/)
19:14:07	2569/2569	---M-Z	200	added ('OK')	text/xml	date:Sat,%2014%20Jan%202023%2011:14:04%20GMT	http://www.timoradventures.com.au/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.timoradventures.com.au%2Ftour-bookings-and-payments%2F&format=xml	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-json/oembed/1.0/embed7b57	(from http://www.timoradventures.com.au/tour-bookings-and-payments/)
19:14:10	2035/2035	---M--	200	added ('OK')	image/gif	etag:%22taDw9fJLByjiOrkkFujHenk/XgN+7pbmRa/I5QV2fZ8%22	https://www.paypalobjects.com/en_AU/i/btn/btn_buynowCC_LG.gif	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.paypalobjects.com/en_AU/i/btn/btn_buynowCC_LG.gif	(from http://www.timoradventures.com.au/tour-bookings-and-payments/)
19:14:20	42/42	---M--	200	added ('OK')	image/gif	etag:%22EMKH4Lmcv0jpPecX1lsuI9JDUC4i6ZE+vkcq+Tq/75s%22	https://www.paypalobjects.com/en_AU/i/scr/pixel.gif	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.paypalobjects.com/en_AU/i/scr/pixel.gif	(from http://www.timoradventures.com.au/tour-bookings-and-payments/)
19:14:28	2184/2184	---MC-	200	added ('OK')	application/json	date:Sat,%2014%20Jan%202023%2011:14:21%20GMT	http://www.timoradventures.com.au/wp-json/wp/v2/pages/3234	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-json/wp/v2/pages/3234.json	(from http://www.timoradventures.com.au/tour-buddies/)
19:14:40	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2014%20Jan%202023%2011:14:37%20GMT	http://www.timoradventures.com.au/?p=3234	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/indexe694.html	(from http://www.timoradventures.com.au/tour-buddies/)
19:14:41	2429/2429	---MC-	200	added ('OK')	application/json	date:Sat,%2014%20Jan%202023%2011:14:36%20GMT	http://www.timoradventures.com.au/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.timoradventures.com.au%2Ftour-buddies%2F	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-json/oembed/1.0/embedb55a.json	(from http://www.timoradventures.com.au/tour-buddies/)
19:14:42	2499/2499	---M-Z	200	added ('OK')	text/xml	date:Sat,%2014%20Jan%202023%2011:14:41%20GMT	http://www.timoradventures.com.au/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.timoradventures.com.au%2Ftour-buddies%2F&format=xml	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-json/oembed/1.0/embed729d	(from http://www.timoradventures.com.au/tour-buddies/)
19:14:44	755/755	---MC-	200	added ('OK')	application/rss+xml	etag:%2204b949b46f2bf17f133ba82e5ed713c9%22	http://www.timoradventures.com.au/tour-dates/feed/	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/tour-dates/feed/index.html	(from http://www.timoradventures.com.au/tour-dates/)
19:14:52	76413/76413	---M--	200	added ('OK')	image/jpeg	etag:%2212a7d-55bcc45a492d3%22	http://www.timoradventures.com.au/wp-content/uploads/2011/11/Tour-buddies.jpg	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/uploads/2011/11/Tour-buddies.jpg	(from http://www.timoradventures.com.au/tour-buddies/)
19:14:53	2972/2972	---MC-	200	added ('OK')	application/json	date:Sat,%2014%20Jan%202023%2011:14:44%20GMT	http://www.timoradventures.com.au/wp-json/wp/v2/pages/1377	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-json/wp/v2/pages/1377.json	(from http://www.timoradventures.com.au/tour-dates/)
19:15:03	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2014%20Jan%202023%2011:14:59%20GMT	http://www.timoradventures.com.au/?p=1377	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/index91ff.html	(from http://www.timoradventures.com.au/tour-dates/)
19:15:04	2419/2419	---MC-	200	added ('OK')	application/json	date:Sat,%2014%20Jan%202023%2011:14:58%20GMT	http://www.timoradventures.com.au/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.timoradventures.com.au%2Ftour-dates%2F	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-json/oembed/1.0/embededc6.json	(from http://www.timoradventures.com.au/tour-dates/)
19:15:06	2489/2489	---M-Z	200	added ('OK')	text/xml	date:Sat,%2014%20Jan%202023%2011:15:05%20GMT	http://www.timoradventures.com.au/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.timoradventures.com.au%2Ftour-dates%2F&format=xml	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-json/oembed/1.0/embedf31b	(from http://www.timoradventures.com.au/tour-dates/)
19:15:13	4194/4194	---MC-	200	added ('OK')	application/json	date:Sat,%2014%20Jan%202023%2011:15:09%20GMT	http://www.timoradventures.com.au/wp-json/wp/v2/pages/7925	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-json/wp/v2/pages/7925.json	(from http://www.timoradventures.com.au/tourdetimor/)
19:15:18	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2014%20Jan%202023%2011:15:14%20GMT	http://www.timoradventures.com.au/?p=7925	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/index27d0.html	(from http://www.timoradventures.com.au/tourdetimor/)
